opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
FRSYEHJE,Lajuana Vencill,MG Advanced,Globex Corporation,Lost,19-10-17,21-10-17,0
MV4DK68W,Lajuana Vencill,GTX Basic,Ron-tech,Won,19-10-17,26-10-17,451
I15B3BNW,Markita Hansen,MG Advanced,Plexzap,Lost,19-10-17,28-11-17,0
1CT3EWJ8,Markita Hansen,GTX Basic,Goodsilron,Won,19-10-17,21-10-17,553
JPBLNA5V,Marty Freudenburg,GTX Pro,Scottech,Lost,19-10-17,29-10-17,0
R6OM4EDE,Maureen Marcano,GTX Basic,Blackzim,Won,19-10-17,11-01-17,524
74Y43OFL,Reed Clapper,MG Advanced,Plussunin,Lost,19-10-17,21-10-17,0
OIOGIDI2,Versie Hillebrand,GTX Plus Basic,Ron-tech,Lost,19-10-17,31-10-17,0
SCN3BY47,Versie Hillebrand,MG Special,Inity,Won,19-10-17,27-10-17,53
HFF39KOB,Versie Hillebrand,MG Advanced,Statholdings,Won,19-10-17,20-10-17,2749
OS59LIZX,Vicki Laflamme,GTX Pro,J-Texon,Lost,19-10-17,26-10-17,0
O3S3SF3W,Vicki Laflamme,GTX Pro,Rantouch,Lost,19-10-17,21-10-17,0
WA0NRLP7,Vicki Laflamme,GTX Plus Pro,Groovestreet,Won,19-10-17,20-10-17,5368
GHOQQYQM,Wilburn Farren,GTX Pro,Kan-code,Won,19-10-17,25-12-17,4734
6OXOIJ4D,Wilburn Farren,MG Advanced,Condax,Won,19-10-17,16-12-17,3089
DTFLKV60,Anna Snelling,MG Advanced,Dontechi,Lost,20-10-17,21-10-17,0
RELG4CYQ,Anna Snelling,MG Special,Gogozoom,Won,20-10-17,30-10-17,54
PLV91KH7,Cassey Cress,GTX Pro,Silis,Won,20-10-17,27-10-17,4345
U289K4V3,Cecily Lampkin,MG Advanced,Warephase,Won,20-10-17,27-10-17,3848
PDXFX23P,Corliss Cosme,GTX Pro,Initech,Won,20-10-17,26-10-17,4287
LULNYY3C,Darcel Schlecht,GTX Pro,Codehow,Won,20-10-17,27-10-17,4435
NJ1YGDZW,Darcel Schlecht,GTX Pro,Stanredtax,Won,20-10-17,28-10-17,4699
CZC1J6FQ,Gladys Colclough,GTX Plus Pro,Cancity,Lost,20-10-17,24-10-17,0
WSWJJ234,Gladys Colclough,MG Special,Genco Pura Olive Oil Company,Lost,20-10-17,22-10-17,0
MDBKYL2Q,Gladys Colclough,MG Special,Stanredtax,Won,20-10-17,30-10-17,60
M9EU34FE,Hayden Neloms,GTX Plus Pro,Hatfan,Won,20-10-17,21-10-17,6026
HCARIWPE,James Ascencio,GTX Plus Pro,Golddex,Lost,20-10-17,27-10-17,0
WGJB2VDU,James Ascencio,GTX Plus Pro,Newex,Won,20-10-17,25-12-17,5095
JSLSL3SU,Kami Bicknell,GTX Basic,Sunnamplex,Won,20-10-17,16-12-17,565
N1B45KIT,Maureen Marcano,GTX Plus Pro,Y-corporation,Won,20-10-17,22-12-17,5883
30UA0RS8,Niesha Huffines,GTX Plus Basic,Funholding,Won,20-10-17,12-12-17,1135
R1Z8J1JL,Reed Clapper,GTX Plus Basic,Konex,Won,20-10-17,21-12-17,903
MJODFG6C,Vicki Laflamme,MG Special,Green-Plus,Lost,20-10-17,27-10-17,0
6D7N5SQ7,Vicki Laflamme,MG Special,Lexiqvolax,Lost,20-10-17,28-10-17,0
DQIKGS2U,Vicki Laflamme,MG Special,Dalttechnology,Won,20-10-17,11-03-17,48
EZNAGRVB,Zane Levy,GTX Plus Pro,Hatfan,Won,20-10-17,30-10-17,5388
C1M1RST0,Zane Levy,GTX Pro,Plexzap,Won,20-10-17,27-10-17,4109
KIZOEC3M,Anna Snelling,GTX Plus Basic,dambase,Lost,21-10-17,23-10-17,0
CO7T7H41,Anna Snelling,MG Special,Ron-tech,Lost,21-10-17,27-10-17,0
BMQYRJC7,Anna Snelling,GTX Plus Pro,Codehow,Won,21-10-17,16-12-17,5543
6ALPIXB7,Cassey Cress,GTX Plus Basic,Donware,Lost,21-10-17,29-11-17,0
5NVTQW38,Cecily Lampkin,GTX Plus Basic,Streethex,Lost,21-10-17,28-10-17,0
IOUUN8LM,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,21-10-17,27-10-17,0
3EZLRW47,Darcel Schlecht,GTX Pro,Bioholding,Lost,21-10-17,31-10-17,0
09AILR04,Darcel Schlecht,GTX Pro,Statholdings,Won,21-10-17,29-10-17,4732
KSYI5DDW,Darcel Schlecht,MG Special,Codehow,Won,21-10-17,11-07-17,55
W4R2C7N9,Donn Cantrell,GTX Basic,Xx-zobam,Lost,21-10-17,30-10-17,0
KY1CESUN,Donn Cantrell,GTX Plus Pro,The New York Inquirer,Lost,21-10-17,29-10-17,0
M4EHG2ZB,Gladys Colclough,MG Special,Konmatfix,Won,21-10-17,30-10-17,52
DLAMSRVT,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Lost,21-10-17,22-10-17,0
PZNZD22T,Kami Bicknell,GTX Basic,Doncon,Lost,21-10-17,14-12-17,0
FVCN0HQ9,Kary Hendrixson,GTX Basic,Cheers,Lost,21-10-17,23-10-17,0
A0FVQ8KO,Kary Hendrixson,GTX Basic,Labdrill,Won,21-10-17,27-10-17,575
6KGX67OZ,Maureen Marcano,GTX Basic,Green-Plus,Lost,21-10-17,30-10-17,0
BXXGLPD7,Niesha Huffines,MG Special,Domzoom,Lost,21-10-17,11-01-17,0
MHF6GSB6,Reed Clapper,MG Advanced,Plussunin,Won,21-10-17,29-10-17,3612
TFILI4TE,Violet Mclelland,MG Special,Zathunicon,Lost,21-10-17,25-10-17,0
4P0SDD91,Wilburn Farren,GTX Pro,Iselectrics,Won,21-10-17,15-12-17,4970
ZZ4X9VN3,Wilburn Farren,MG Advanced,Ganjaflex,Won,21-10-17,31-10-17,2995
0J3UU8PZ,Boris Faz,GTX Basic,Zathunicon,Won,22-10-17,30-12-17,546
UYPF6FZ3,Boris Faz,GTX Plus Basic,Gekko & Co,Won,22-10-17,20-12-17,1184
2HKRINHL,Cassey Cress,GTX Plus Pro,Plussunin,Won,22-10-17,24-10-17,5500
G5JXIYRO,Cecily Lampkin,MG Advanced,Domzoom,Won,22-10-17,24-10-17,3616
4MXSHU7X,Corliss Cosme,GTK 500,Kan-code,Lost,22-10-17,30-11-17,0
H4FIU51C,Daniell Hammack,MG Advanced,Mathtouch,Lost,22-10-17,26-10-17,0
CC2ICRAG,Darcel Schlecht,GTX Plus Basic,Rundofase,Won,22-10-17,29-12-17,1087
RDC531P5,Darcel Schlecht,GTX Pro,Inity,Won,22-10-17,30-10-17,3578
9QX62IL2,Elease Gluck,GTX Basic,Finjob,Won,22-10-17,29-10-17,544
3GRTE6VM,Elease Gluck,MG Advanced,Dalttechnology,Won,22-10-17,29-10-17,3082
E4BPOOL6,Elease Gluck,MG Advanced,Hottechi,Won,22-10-17,24-10-17,3450
B894QWQM,Garret Kinder,GTX Pro,Kan-code,Won,22-10-17,29-10-17,5360
U9QMLC5Z,James Ascencio,GTX Pro,Cheers,Won,22-10-17,11-01-17,4991
VCQBM844,James Ascencio,MG Advanced,Cheers,Won,22-10-17,30-10-17,3294
UE66OOQS,Jonathan Berthelot,GTX Plus Basic,Conecom,Lost,22-10-17,30-10-17,0
W5ABRRKC,Markita Hansen,GTX Plus Basic,Rantouch,Won,22-10-17,31-10-17,981
Y8KI5ANO,Marty Freudenburg,GTX Plus Basic,Isdom,Lost,22-10-17,11-03-17,0
CTM8WFGW,Marty Freudenburg,GTX Plus Pro,Streethex,Won,22-10-17,23-10-17,6233
RFUJTKVO,Marty Freudenburg,MG Special,Domzoom,Won,22-10-17,28-11-17,55
ZMEKFXC5,Niesha Huffines,MG Special,Globex Corporation,Lost,22-10-17,28-10-17,0
LO2BMO33,Niesha Huffines,GTX Plus Pro,Conecom,Won,22-10-17,12-10-17,6142
4ETFTKHJ,Rosalina Dieter,MG Special,Golddex,Lost,22-10-17,29-10-17,0
528YB7Q0,Rosie Papadopoulos,GTX Plus Basic,Umbrella Corporation,Lost,22-10-17,12-06-17,0
OFEUX5PI,Vicki Laflamme,GTX Pro,Hatfan,Won,22-10-17,28-10-17,5190
S3V8Z52J,Cassey Cress,MG Advanced,Initech,Lost,23-10-17,25-10-17,0
TTYSSNJH,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,23-10-17,11-01-17,1027
LROWI84G,Darcel Schlecht,GTX Plus Basic,Dontechi,Won,23-10-17,31-10-17,1237
IQAP70OD,Darcel Schlecht,GTX Plus Basic,Streethex,Won,23-10-17,29-10-17,965
JWWVG8KG,Darcel Schlecht,GTX Pro,Inity,Won,23-10-17,11-03-17,5729
7PEL3AIZ,Darcel Schlecht,GTX Pro,Isdom,Won,23-10-17,24-10-17,5685
NXQR7LX6,Darcel Schlecht,GTX Pro,Rundofase,Won,23-10-17,26-10-17,4024
JL358E5T,Donn Cantrell,GTX Basic,Silis,Won,23-10-17,12-12-17,511
DHUG18WU,Elease Gluck,GTX Plus Pro,Sonron,Lost,23-10-17,30-10-17,0
T6ENEYKW,Garret Kinder,GTX Pro,Ontomedia,Lost,23-10-17,11-04-17,0
3MGMH9AE,Gladys Colclough,MG Advanced,Stanredtax,Lost,23-10-17,24-10-17,0
4Z84VV2P,Kary Hendrixson,GTX Pro,Y-corporation,Won,23-10-17,11-05-17,4382
DMYP7REE,Marty Freudenburg,GTX Plus Basic,Funholding,Lost,23-10-17,19-11-17,0
1SKNSG2B,Marty Freudenburg,GTX Plus Pro,Treequote,Won,23-10-17,30-10-17,5516
G6MUC5R6,Versie Hillebrand,GTX Plus Pro,Finhigh,Lost,23-10-17,11-06-17,0
6445PW4Z,Vicki Laflamme,GTX Pro,Rantouch,Lost,23-10-17,24-10-17,0
CUJIRCWV,Vicki Laflamme,MG Special,Condax,Won,23-10-17,28-12-17,51
YSFFEUCQ,Zane Levy,GTX Plus Basic,Groovestreet,Lost,23-10-17,28-10-17,0
OX0NE27G,Zane Levy,GTX Plus Basic,Kan-code,Won,23-10-17,31-10-17,1195
0B09WODM,Boris Faz,GTX Plus Basic,Mathtouch,Lost,24-10-17,26-10-17,0
FSC4A2HZ,Cassey Cress,GTX Plus Pro,Silis,Lost,24-10-17,25-10-17,0
YT5GLR6D,Cassey Cress,MG Advanced,Kinnamplus,Won,24-10-17,11-02-17,3588
KOPJOMQE,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Lost,24-10-17,29-10-17,0
AS2BKSCT,Darcel Schlecht,GTX Plus Basic,Codehow,Lost,24-10-17,11-08-17,0
S3GVO59B,Darcel Schlecht,GTX Pro,Stanredtax,Won,24-10-17,12-01-17,5542
L8POFR0T,James Ascencio,MG Advanced,Finjob,Won,24-10-17,31-12-17,3296
RYF41KOV,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,24-10-17,25-10-17,0
MV7NPCI9,Jonathan Berthelot,GTX Basic,Betatech,Won,24-10-17,29-10-17,519
TSN98FPQ,Jonathan Berthelot,GTX Plus Basic,Betatech,Won,24-10-17,25-10-17,1243
SQW60VII,Kami Bicknell,MG Advanced,Fasehatice,Lost,24-10-17,26-10-17,0
PGG2DUPO,Lajuana Vencill,GTX Plus Basic,Ron-tech,Won,24-10-17,31-10-17,1133
85U38YFD,Marty Freudenburg,GTX Basic,Hottechi,Lost,24-10-17,24-12-17,0
M7V7UJHZ,Marty Freudenburg,MG Advanced,Genco Pura Olive Oil Company,Lost,24-10-17,29-12-17,0
S56NVD4M,Maureen Marcano,GTX Plus Pro,Dalttechnology,Won,24-10-17,11-10-17,4945
Y34O7SKI,Versie Hillebrand,MG Advanced,Treequote,Lost,24-10-17,30-10-17,0
DSY9VD0O,Vicki Laflamme,GTX Basic,Cheers,Won,24-10-17,26-10-17,535
6ZR7IUC4,Zane Levy,MG Advanced,Zoomit,Lost,24-10-17,11-07-17,0
8W9YXI59,Anna Snelling,MG Special,Cancity,Won,25-10-17,26-11-17,59
YEH9VQCD,Daniell Hammack,GTX Basic,Condax,Won,25-10-17,27-10-17,526
35GT4NM9,Donn Cantrell,GTX Basic,Acme Corporation,Won,25-10-17,11-05-17,586
MICIJ00A,Gladys Colclough,MG Advanced,Scottech,Lost,25-10-17,27-10-17,0
D4ABG4I1,Jonathan Berthelot,GTX Pro,Rundofase,Won,25-10-17,11-10-17,4356
EMK9P63G,Markita Hansen,GTX Basic,Condax,Won,25-10-17,26-10-17,566
7GWM1WT0,Moses Frase,GTX Basic,Hottechi,Won,25-10-17,30-12-17,537
U0XWF9TW,Violet Mclelland,MG Special,The New York Inquirer,Won,25-10-17,21-12-17,47
E8L9I3QP,Zane Levy,GTX Basic,Condax,Won,25-10-17,11-03-17,447
63S5SNBC,Anna Snelling,GTX Plus Basic,Domzoom,Won,26-10-17,27-10-17,1103
3PIPAOVU,Anna Snelling,MG Special,Finhigh,Won,26-10-17,28-12-17,57
UBU4E17W,Cassey Cress,GTX Basic,Betasoloin,Lost,26-10-17,11-06-17,0
99HAV7SY,Cecily Lampkin,GTX Plus Pro,Hottechi,Lost,26-10-17,24-11-17,0
UX9D17FS,Corliss Cosme,GTX Pro,Ontomedia,Won,26-10-17,11-04-17,4525
FL804BH8,Darcel Schlecht,GTX Pro,Isdom,Lost,26-10-17,30-10-17,0
RWR0W3U8,Darcel Schlecht,GTX Pro,Zumgoity,Lost,26-10-17,27-10-17,0
8UU0I29V,Elease Gluck,GTX Basic,Fasehatice,Won,26-10-17,28-10-17,504
89A54FHW,Gladys Colclough,GTX Pro,Dontechi,Lost,26-10-17,27-10-17,0
UGAEAB27,Marty Freudenburg,GTX Pro,Scottech,Won,26-10-17,31-10-17,4377
U2JI00ER,Marty Freudenburg,MG Advanced,Betatech,Won,26-10-17,27-10-17,3353
56D231XJ,Maureen Marcano,GTX Plus Pro,Kan-code,Lost,26-10-17,31-10-17,0
O2CFE5KX,Maureen Marcano,MG Special,Fasehatice,Won,26-10-17,11-03-17,50
UCLGT98S,Niesha Huffines,GTX Basic,Conecom,Lost,26-10-17,30-10-17,0
BZG9DI4Z,Vicki Laflamme,GTX Basic,Blackzim,Lost,26-10-17,28-10-17,0
E2R39451,Vicki Laflamme,GTX Basic,Groovestreet,Lost,26-10-17,27-10-17,0
KHQR5AKG,Vicki Laflamme,MG Advanced,Sunnamplex,Lost,26-10-17,11-04-17,0
NMI79ZYT,Violet Mclelland,GTX Basic,Ganjaflex,Lost,26-10-17,31-10-17,0
RU3HH59R,Violet Mclelland,GTX Basic,Zencorporation,Lost,26-10-17,28-10-17,0
IE1N4OUS,Anna Snelling,GTX Plus Pro,Rundofase,Won,27-10-17,12-07-17,5269
A5IABHP1,Boris Faz,GTX Pro,Bioplex,Won,27-10-17,28-10-17,5275
FOFS0O2G,Cassey Cress,GTX Plus Pro,Xx-zobam,Lost,27-10-17,29-10-17,0
66BQC4C9,Cecily Lampkin,MG Advanced,Conecom,Lost,27-10-17,11-07-17,0
GXQJVJQT,Corliss Cosme,GTX Basic,Mathtouch,Won,27-10-17,29-10-17,601
PP4ZY6TZ,Darcel Schlecht,GTK 500,Treequote,Lost,27-10-17,11-10-17,0
7TOPAQ9Y,Darcel Schlecht,MG Special,Finhigh,Won,27-10-17,29-12-17,53
7NJS374V,Elease Gluck,MG Special,Groovestreet,Won,27-10-17,11-10-17,46
KKO2EFHS,James Ascencio,GTX Pro,Hatfan,Lost,27-10-17,29-10-17,0
PJJMVZAL,Jonathan Berthelot,GTX Basic,Treequote,Won,27-10-17,29-10-17,538
MFYR7SSG,Kami Bicknell,MG Special,Plexzap,Won,27-10-17,15-12-17,53
F2F1LPTA,Lajuana Vencill,MG Advanced,Dontechi,Won,27-10-17,11-03-17,3296
QVP4LFVD,Markita Hansen,GTX Basic,Doncon,Lost,27-10-17,28-10-17,0
7FZMWZJT,Marty Freudenburg,MG Advanced,Isdom,Won,27-10-17,11-07-17,3561
8THGVJ52,Maureen Marcano,GTX Plus Pro,Singletechno,Won,27-10-17,11-06-17,5655
M827K2PI,Moses Frase,GTX Basic,Domzoom,Won,27-10-17,14-12-17,656
4ETZYSN3,Reed Clapper,MG Advanced,Donquadtech,Won,27-10-17,11-05-17,3258
SZDGWQLT,Rosalina Dieter,GTX Basic,Goodsilron,Won,27-10-17,11-12-17,577
YM5F751C,Versie Hillebrand,MG Special,Statholdings,Won,27-10-17,28-10-17,50
G7U0HP7Q,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,27-10-17,29-10-17,0
FRNGLIYS,Anna Snelling,MG Special,dambase,Won,28-10-17,29-10-17,66
OY08XJ2E,Corliss Cosme,GTX Plus Basic,Gekko & Co,Won,28-10-17,11-12-17,1079
ZSZFPCYS,Darcel Schlecht,MG Advanced,Conecom,Lost,28-10-17,29-10-17,0
BXCEXXP4,Donn Cantrell,MG Advanced,Donquadtech,Lost,28-10-17,11-03-17,0
H3K2E35I,Elease Gluck,GTK 500,Cheers,Won,28-10-17,29-10-17,27971
LB6S2ONR,Markita Hansen,GTX Basic,Y-corporation,Won,28-10-17,11-11-17,598
6BRNE2DV,Versie Hillebrand,MG Special,Statholdings,Lost,28-10-17,29-10-17,0
ST4H8MB7,Vicki Laflamme,GTX Pro,J-Texon,Lost,28-10-17,29-10-17,0
VMGCRSWP,Violet Mclelland,MG Special,Bluth Company,Won,28-10-17,14-11-17,61
4HJIT2B6,Zane Levy,GTX Basic,Rantouch,Lost,28-10-17,11-07-17,0
DJY7S9AI,Zane Levy,MG Advanced,Plusstrip,Won,28-10-17,11-12-17,3082
X6MHLE33,Cassey Cress,GTX Basic,Gekko & Co,Lost,29-10-17,11-12-17,0
TLAWJR5V,Corliss Cosme,GTX Plus Pro,Ontomedia,Won,29-10-17,11-11-17,5646
SQ63LXS8,Darcel Schlecht,MG Advanced,Codehow,Lost,29-10-17,11-04-17,0
L3PLDC1Y,Darcel Schlecht,GTX Pro,Codehow,Won,29-10-17,30-10-17,4733
HMG6NWSR,Gladys Colclough,MG Advanced,Cancity,Won,29-10-17,30-12-17,2931
KNH4ZX85,Jonathan Berthelot,MG Special,Bioholding,Won,29-10-17,31-10-17,62
FV7Y3ZPO,Rosie Papadopoulos,MG Advanced,Konex,Lost,29-10-17,11-03-17,0
DDQ0MDYY,Zane Levy,GTX Pro,Green-Plus,Won,29-10-17,31-10-17,4178
HFER9GET,Cassey Cress,GTX Pro,Kinnamplus,Won,30-10-17,11-04-17,5239
005JS57S,Gladys Colclough,GTX Basic,Treequote,Won,30-10-17,11-11-17,539
TWDNQ9TX,Jonathan Berthelot,GTX Plus Basic,Rangreen,Won,30-10-17,31-10-17,973
G289FPBV,Lajuana Vencill,MG Special,Statholdings,Lost,30-10-17,31-10-17,0
G9H0MWBL,Reed Clapper,GTX Plus Pro,Ganjaflex,Lost,30-10-17,31-10-17,0
P2YWZPES,Vicki Laflamme,GTX Basic,Konex,Won,30-10-17,11-04-17,622
NPGETEDZ,Zane Levy,GTX Plus Basic,Sunnamplex,Lost,30-10-17,15-11-17,0
J5I6Y4RN,Anna Snelling,MG Special,Isdom,Lost,31-10-17,11-10-17,0
XRMOUF1R,Boris Faz,MG Advanced,Condax,Won,31-10-17,11-07-17,4172
TL0UILCV,Cassey Cress,GTX Pro,Umbrella Corporation,Won,31-10-17,14-11-17,4529
FAS4V07H,Cassey Cress,MG Advanced,Konex,Won,31-10-17,12-10-17,2695
3Z9AX43T,Darcel Schlecht,GTX Pro,Cancity,Lost,31-10-17,22-12-17,0
5JO7SIGB,Darcel Schlecht,GTX Pro,Conecom,Lost,31-10-17,11-10-17,0
8MQPNCCU,Donn Cantrell,GTX Basic,Ganjaflex,Won,31-10-17,11-09-17,486
2DT70XCQ,Donn Cantrell,GTX Basic,Plussunin,Won,31-10-17,11-08-17,450
HYBR36NG,Elease Gluck,MG Special,Finjob,Lost,31-10-17,11-09-17,0
WXOL5HTS,Garret Kinder,GTX Plus Pro,Ontomedia,Won,31-10-17,11-08-17,6818
F15SU034,Gladys Colclough,MG Advanced,Condax,Won,31-10-17,21-12-17,3298
KLBW3TOH,Kami Bicknell,GTX Plus Pro,Goodsilron,Won,31-10-17,11-09-17,5512
ESNS1OS9,Kami Bicknell,GTX Plus Pro,Kan-code,Won,31-10-17,11-07-17,4742
HDUZC4G9,Kary Hendrixson,GTX Basic,Y-corporation,Won,31-10-17,11-02-17,653
1629C4UW,Lajuana Vencill,GTX Plus Basic,Conecom,Lost,31-10-17,11-10-17,0
0OXJ2HOP,Markita Hansen,MG Advanced,Dalttechnology,Won,31-10-17,11-11-17,4058
RCGBY4IA,Reed Clapper,GTX Basic,Condax,Won,31-10-17,11-01-17,553
8R0HTKUK,Rosie Papadopoulos,GTX Plus Pro,Xx-zobam,Lost,31-10-17,11-07-17,0
W2ZRP2EC,Vicki Laflamme,MG Special,Kan-code,Lost,31-10-17,11-03-17,0
AEH9XJ3T,Cassey Cress,GTX Plus Basic,Kan-code,Lost,11-01-17,13-11-17,0
X3DSI0TQ,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Lost,11-01-17,15-11-17,0
MG3X7625,Cecily Lampkin,GTX Plus Pro,Isdom,Won,11-01-17,22-12-17,5504
8JR8LXEU,Gladys Colclough,MG Special,Betatech,Won,11-01-17,11-05-17,53
KMRR1P94,Jonathan Berthelot,GTX Basic,Treequote,Lost,11-01-17,17-11-17,0
JRCD2VQY,Kami Bicknell,MG Advanced,Fasehatice,Won,11-01-17,11-06-17,3064
FXKBY5FR,Maureen Marcano,MG Advanced,Rantouch,Won,11-01-17,14-11-17,2866
8415S7ZV,Vicki Laflamme,GTX Basic,Goodsilron,Lost,11-01-17,11-06-17,0
UZ83LE9X,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,11-01-17,11-10-17,0
GIDII30C,Vicki Laflamme,GTX Plus Basic,Lexiqvolax,Won,11-01-17,11-10-17,960
IVVBVNDH,Vicki Laflamme,MG Special,Nam-zim,Won,11-01-17,11-02-17,55
FBKK68G6,Boris Faz,GTX Pro,Donquadtech,Won,11-02-17,11-07-17,4155
SSSTYFDY,Daniell Hammack,GTX Plus Basic,Condax,Lost,11-02-17,11-05-17,0
VSMB0KJW,Donn Cantrell,GTX Basic,Bubba Gump,Won,11-02-17,28-11-17,532
UVS5WJRG,Jonathan Berthelot,GTX Basic,Cancity,Won,11-02-17,11-03-17,479
MOBO9N8H,Kami Bicknell,GTX Basic,Xx-holding,Lost,11-02-17,11-07-17,0
5HHFR0VZ,Markita Hansen,GTX Pro,Xx-holding,Won,11-02-17,29-11-17,4521
0DYZ71WX,Reed Clapper,GTX Basic,Ganjaflex,Won,11-02-17,16-11-17,585
Q1Q3D9BZ,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,11-02-17,11-07-17,0
9KV5GM4U,Vicki Laflamme,GTX Basic,Sonron,Won,11-02-17,11-06-17,430
6X24V0NC,Darcel Schlecht,GTX Pro,Codehow,Lost,11-03-17,11-09-17,0
IIZV9WFC,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,11-03-17,12-02-17,577
WTZ2AHNW,Marty Freudenburg,GTX Pro,Treequote,Won,11-03-17,18-12-17,4591
RQ5FNR4O,Maureen Marcano,GTX Basic,Groovestreet,Won,11-03-17,18-11-17,662
9BZBU2GY,Maureen Marcano,GTX Plus Pro,Plusstrip,Won,11-03-17,31-12-17,5091
1FMCUSFS,Boris Faz,GTX Plus Pro,Plussunin,Won,11-04-17,12-08-17,5737
ZQSSHSL7,Cassey Cress,GTX Basic,Donquadtech,Won,11-04-17,11-06-17,583
SWYO7V7O,Darcel Schlecht,GTX Pro,Hottechi,Lost,11-04-17,11-08-17,0
62UFJ4IQ,James Ascencio,GTX Plus Pro,Sunnamplex,Won,11-04-17,11-10-17,5031
ZO4FDMPS,Marty Freudenburg,GTX Pro,Rangreen,Lost,11-04-17,11-05-17,0
D9LUG4D8,Reed Clapper,GTX Pro,Plussunin,Won,11-04-17,21-11-17,4237
M23VU0A9,Rosie Papadopoulos,GTX Plus Pro,Konex,Lost,11-04-17,14-11-17,0
YAVTI45C,Zane Levy,GTX Basic,Fasehatice,Won,11-04-17,12-12-17,481
XZUEXEUH,Anna Snelling,GTX Basic,Betatech,Won,11-05-17,11-09-17,480
6Z3EP424,Elease Gluck,MG Special,Nam-zim,Won,11-05-17,16-11-17,51
VPIXVUUE,Gladys Colclough,GTX Basic,Cancity,Lost,11-05-17,16-11-17,0
F98UFHM2,Gladys Colclough,MG Special,Gogozoom,Won,11-05-17,31-12-17,52
JB7JEEI5,James Ascencio,GTX Plus Basic,Sunnamplex,Won,11-05-17,22-11-17,1218
FQP39JQV,Kary Hendrixson,GTX Plus Pro,Plusstrip,Won,11-05-17,11-12-17,5681
PWW6TH3V,Marty Freudenburg,MG Advanced,Dontechi,Lost,11-05-17,17-11-17,0
KXEZ5B3Q,Reed Clapper,MG Special,Massive Dynamic,Lost,11-05-17,17-11-17,0
3UA6O3NG,Reed Clapper,GTX Plus Pro,Konex,Won,11-05-17,11-07-17,6767
3ML02CAH,Versie Hillebrand,MG Special,Cancity,Won,11-05-17,11-11-17,61
T7AHYN7O,Violet Mclelland,MG Special,Opentech,Lost,11-05-17,21-11-17,0
9BMWYLQV,Zane Levy,MG Special,Scotfind,Won,11-05-17,17-11-17,62
76ZQP7QY,Darcel Schlecht,GTX Pro,Betatech,Lost,11-06-17,11-07-17,0
DP7QR35U,Elease Gluck,GTX Plus Basic,Faxquote,Lost,11-06-17,11-07-17,0
VAD1MF34,Gladys Colclough,MG Special,Konmatfix,Won,11-06-17,19-12-17,48
6AA52750,Niesha Huffines,GTX Pro,Funholding,Lost,11-06-17,13-11-17,0
WOD9UKMP,Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,11-07-17,18-11-17,1059
T482GHJQ,Darcel Schlecht,GTX Pro,Konmatfix,Won,11-07-17,20-12-17,5031
JFIL5JU0,Lajuana Vencill,GTX Basic,dambase,Won,11-07-17,22-12-17,557
3GVL1I1G,Rosie Papadopoulos,MG Advanced,Bluth Company,Won,11-07-17,14-11-17,3426
72C58IRY,Cecily Lampkin,MG Advanced,Funholding,Won,11-08-17,26-11-17,2968
MMIYELAE,Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Won,11-08-17,19-11-17,1071
GS9UKUGV,Jonathan Berthelot,GTX Pro,Treequote,Lost,11-08-17,16-11-17,0
X9MTGVJZ,Kami Bicknell,GTX Plus Pro,Sunnamplex,Lost,11-08-17,26-11-17,0
N22XN5IM,Kami Bicknell,GTX Plus Basic,Plusstrip,Won,11-08-17,12-04-17,1082
OTQTFK48,Kary Hendrixson,GTX Plus Basic,Plexzap,Won,11-08-17,11-11-17,1203
URN9V0FK,Lajuana Vencill,MG Special,Konmatfix,Lost,11-08-17,30-12-17,0
K6TJSGUB,Marty Freudenburg,GTX Plus Basic,Warephase,Won,11-08-17,17-11-17,985
CSXOYE1C,Niesha Huffines,GTX Plus Basic,Scottech,Won,11-08-17,20-11-17,1133
4ATO2S4S,Violet Mclelland,MG Special,Bubba Gump,Won,11-08-17,27-12-17,56
J0X7ZNDX,Donn Cantrell,GTX Basic,Zencorporation,Lost,11-09-17,13-11-17,0
GCCBRJF8,Garret Kinder,GTX Plus Pro,Sumace,Won,11-09-17,27-11-17,4884
G7ZZG9DI,James Ascencio,GTX Basic,Kan-code,Won,11-09-17,22-11-17,443
TY9RBWLT,Kami Bicknell,GTX Basic,Goodsilron,Won,11-09-17,23-11-17,562
NNREN4Q5,Kami Bicknell,GTX Basic,Groovestreet,Won,11-09-17,21-11-17,437
T0H5HATU,Kary Hendrixson,MG Advanced,Rantouch,Lost,11-09-17,23-11-17,0
